0,0,1,3,44,168,8,5,1,1,0,50,2,0,0
0,0,2,2,71,333,3,3,1,2,0,207,-1,1,1
0,0,0,2,19,98,3,4,1,0,0,15,-3,-1,1
0,0,0,0,3,13,1,0,0,1,0,5,-1,-2,0
0,0,0,1,20,74,2,5,2,1,0,14,0,0,0
0,0,0,5,38,169,6,3,2,2,0,12,-2,-3,0
0,0,0,3,34,157,3,6,2,2,0,24,-5,-1,0
0,0,0,8,63,221,4,6,7,4,0,39,4,2,0
0,0,0,3,42,204,4,8,3,1,0,48,2,-2,0
0,0,0,4,22,70,2,2,3,0,0,15,-9,-3,0
0,1,0,7,62,235,3,17,1,0,6,171,8,4,0
0,0,0,2,14,49,1,3,0,1,1,5,6,2,0
0,0,0,0,6,22,1,1,1,1,0,20,-4,0,0
0,0,0,2,19,85,1,4,2,0,0,9,-3,0,0
0,0,0,0,24,102,3,8,0,0,0,6,5,-1,0
0,0,0,7,52,182,4,6,4,4,0,31,-5,-1,0
0,3,0,3,15,48,0,1,1,3,0,7,4,2,0
0,0,0,3,23,87,2,3,2,2,0,11,-7,-2,0
0,0,0,0,26,113,5,6,2,1,0,16,-2,-1,0
0,0,0,4,25,105,1,4,2,1,0,3,-3,-1,1
0,0,0,0,19,101,4,4,2,2,0,26,-1,1,0
0,2,1,3,33,123,2,4,3,1,0,13,7,1,0
0,0,0,0,3,12,1,0,0,0,0,5,-4,-1,1
0,0,0,1,31,155,3,7,3,2,0,8,-1,-1,0
0,0,1,4,43,183,5,7,1,5,0,12,-13,-4,1
0,0,0,2,17,71,3,2,2,2,0,10,-2,0,1
0,0,0,2,11,44,1,4,0,1,0,12,-2,-1,0
0,0,0,2,19,63,1,2,2,0,0,9,0,0,1
0,0,0,3,17,56,3,1,1,1,0,7,-1,-1,0
0,0,0,2,11,32,1,1,1,1,0,5,4,1,1
0,0,0,2,20,65,0,2,2,0,0,14,-3,-1,1
0,1,0,2,27,115,4,6,0,0,0,21,0,0,0
0,0,0,1,44,178,4,14,2,4,4,5,7,3,0
0,0,1,1,12,45,0,2,0,0,0,5,-2,-1,1
0,0,0,0,22,113,2,7,0,0,0,37,0,0,0
0,0,0,1,10,32,1,1,1,0,0,5,0,0,1
0,1,0,5,25,111,3,3,1,0,0,17,0,-1,1
0,1,0,11,65,259,7,7,2,6,0,31,-3,-2,0
0,0,0,4,24,106,4,2,2,3,0,6,-2,-1,0
0,0,1,1,11,40,2,3,0,1,0,8,-1,2,1
0,0,0,3,35,123,4,2,3,1,0,12,1,2,0
0,0,0,0,6,44,0,2,1,0,0,6,0,0,0
0,0,0,1,23,107,2,1,0,0,0,59,-1,0,0
0,0,0,2,32,122,6,5,3,0,2,7,3,1,0
0,0,0,0,11,49,2,1,1,0,0,6,-3,-1,0
0,0,0,1,53,224,8,9,2,3,0,16,-2,-1,0
0,0,0,1,13,35,1,3,0,0,0,1,1,0,0
0,0,0,3,21,82,4,4,0,0,0,16,-1,0,0
0,0,0,1,11,44,1,1,2,1,0,5,0,-1,1
0,0,0,0,6,30,2,1,0,0,0,5,-1,-1,0
0,1,0,4,17,62,0,4,0,0,0,47,0,0,0
0,0,0,2,20,86,3,4,0,2,0,21,0,0,1
1,0,1,13,45,121,6,4,3,1,0,0,-6,-2,0
0,0,0,1,4,16,0,1,0,2,0,7,0,1,0
0,0,0,1,15,54,0,6,0,0,0,17,-2,-1,1
0,0,0,5,46,190,5,11,3,2,0,13,-1,0,0
0,0,0,2,23,97,3,5,2,0,0,10,0,0,0
0,2,0,2,13,45,1,3,2,1,1,7,3,1,0
0,0,0,0,7,22,0,1,1,1,0,21,0,0,0
0,1,0,2,16,70,1,2,1,0,0,34,1,1,1
0,0,0,2,23,118,2,4,3,1,0,11,-4,-2,0
0,3,1,6,26,100,4,2,2,2,0,8,2,1,0
0,0,1,2,12,45,1,2,1,2,0,10,3,0,0
0,1,0,1,7,23,1,3,0,0,0,11,0,0,0
0,0,0,0,6,28,0,2,1,1,0,4,0,0,0
0,0,0,2,22,90,4,2,1,1,0,79,-2,0,0
0,0,0,2,7,20,0,1,1,0,0,6,1,1,0
0,1,0,2,19,55,2,0,0,3,0,51,0,0,0
0,0,0,0,23,77,2,2,2,4,0,4,5,2,0
0,0,1,1,12,42,1,1,0,2,0,5,4,2,0
0,0,0,1,26,103,3,2,2,0,0,6,-4,0,0
0,0,0,0,3,11,1,0,0,0,0,5,-4,-1,1
0,0,0,1,9,32,0,2,2,0,0,5,1,0,1
0,2,0,4,44,148,9,4,2,1,0,21,5,2,0
0,0,0,3,36,128,2,4,3,2,0,23,-1,1,0
0,0,1,3,26,106,1,3,1,2,0,13,2,0,0
0,0,0,7,60,235,7,11,2,2,0,11,3,-2,1
0,0,0,1,20,84,1,4,4,1,0,9,-4,-1,1
0,0,0,0,8,26,1,0,1,0,0,4,0,0,0
0,0,0,6,56,209,11,7,5,4,0,16,1,-2,0
1,0,0,4,14,40,2,2,1,0,0,11,4,0,0
0,0,0,5,90,409,4,6,0,2,0,209,-3,-1,0
0,0,0,1,12,42,1,1,1,0,1,6,1,1,0
0,0,1,1,5,20,0,2,0,2,0,12,0,1,0
0,0,0,0,14,56,1,2,0,3,0,14,0,0,0
0,0,0,2,15,56,1,3,1,0,0,12,-2,-1,1
0,0,1,5,50,177,3,6,2,7,0,12,2,1,0
0,0,0,0,5,18,0,2,1,0,0,9,3,1,0
0,0,0,0,10,41,0,3,3,0,0,12,-3,-1,1
0,1,0,4,47,183,5,10,1,5,0,16,1,3,0
0,0,0,1,7,24,1,1,0,0,0,5,0,-1,1
0,0,0,3,23,102,2,2,1,1,0,58,1,0,0
0,0,1,5,62,231,6,6,3,3,0,35,-4,-3,0
0,0,0,4,30,112,3,4,0,2,0,7,2,0,0
0,2,0,2,11,38,1,1,0,0,0,13,2,0,1
0,0,2,3,20,73,1,4,1,0,0,7,4,3,0
0,0,0,1,4,18,0,1,1,0,0,5,3,1,0
0,0,0,0,5,18,0,1,0,0,0,5,0,0,0
0,1,2,18,67,203,3,8,7,3,0,7,-9,-3,0
0,0,0,4,37,167,5,6,2,3,0,10,0,-1,1
0,1,0,3,34,132,2,5,2,3,0,14,0,-1,0
0,0,0,1,17,62,2,3,0,1,1,11,-5,-2,1
0,0,2,2,26,102,4,2,1,1,0,8,-2,-1,0
0,0,0,2,31,114,2,3,4,1,0,9,-4,-1,0
0,0,0,1,13,55,2,3,0,2,0,25,0,0,0
0,0,0,0,6,26,1,2,0,0,0,25,-5,-1,1
0,0,1,1,6,24,1,0,0,0,0,6,0,0,0
0,0,0,1,20,74,1,4,0,1,0,25,-1,-1,1
0,0,0,0,6,22,0,0,1,1,2,5,0,1,0
0,0,0,1,5,21,0,0,1,0,3,5,4,1,0
0,0,0,1,8,29,0,3,0,0,0,5,0,-1,0
0,1,0,5,43,172,3,8,5,1,0,7,-6,-2,1
0,0,0,1,14,71,2,3,2,0,0,5,-2,0,1
0,0,0,2,16,71,5,2,1,0,0,7,1,-1,0
0,1,0,2,26,126,3,4,2,1,0,10,1,-2,0
0,0,0,1,6,22,1,1,0,0,1,5,0,0,0
0,0,1,3,57,210,9,6,3,6,0,32,5,1,0
0,0,0,1,23,116,4,5,0,0,0,16,-9,-5,1
0,0,1,1,13,53,2,2,0,0,0,19,0,0,0
0,0,0,3,26,91,2,6,3,0,0,10,5,1,0
0,0,0,1,10,36,1,2,1,0,0,5,-2,-1,0
0,0,0,1,15,66,1,6,2,0,0,11,3,1,0
0,0,0,1,34,152,3,10,1,0,0,14,-1,0,0
0,0,0,1,10,38,3,1,0,0,0,5,0,0,0
0,0,0,2,26,87,1,7,0,0,0,15,0,-1,0
0,1,0,3,26,112,4,5,2,4,0,7,-5,-2,1
0,0,0,3,25,97,2,3,1,2,0,11,3,2,0
0,0,0,0,6,29,1,3,0,0,0,5,-3,-1,1
0,0,0,0,7,28,0,0,2,0,0,5,0,1,0
0,0,0,1,12,54,0,2,0,1,0,6,0,0,1
0,0,0,1,19,60,3,2,1,2,2,10,6,1,0
0,0,0,6,38,139,6,8,0,1,0,9,-7,-1,0
0,0,0,3,47,208,7,8,2,2,0,12,0,-1,0
0,0,1,1,9,36,1,1,0,1,0,10,0,0,0
0,0,0,1,6,22,0,1,0,0,0,12,-3,0,1
0,0,1,3,42,179,4,14,3,4,0,50,5,3,1
0,1,0,4,25,79,2,4,0,1,0,15,3,-1,1
0,0,0,3,13,49,2,4,1,0,0,12,0,-1,0
0,0,0,2,49,218,5,11,2,0,0,12,-4,-4,1
0,0,0,4,41,168,6,7,2,1,0,14,3,1,0
0,0,0,3,42,189,3,6,0,1,0,31,1,0,0
0,0,0,1,10,34,0,0,1,2,0,21,2,1,1
0,0,0,0,8,32,0,1,1,1,0,5,-2,-1,1
0,0,0,2,18,76,2,1,0,1,0,9,0,0,0
0,0,2,4,42,171,6,4,0,3,0,20,2,1,0
0,2,0,4,37,145,1,8,2,0,0,139,4,1,0
0,2,0,3,14,53,2,3,1,0,0,10,8,2,0
0,0,0,0,2,11,0,1,1,0,0,10,0,0,0
0,0,0,0,3,22,0,0,1,0,0,5,0,-1,0
0,1,0,1,9,33,1,2,0,0,0,5,-1,0,0
0,0,0,3,41,168,4,4,3,1,0,22,-3,-3,1
0,1,0,1,8,28,1,2,0,0,0,5,-5,-1,0
0,0,0,1,34,153,5,7,4,2,0,10,1,1,0
0,0,0,4,50,194,6,6,3,3,0,13,0,-1,0
0,1,0,2,31,138,3,10,3,0,0,14,-7,-1,1
0,0,0,3,55,272,4,11,5,2,0,42,-4,-3,0
0,0,0,7,52,174,5,5,1,1,0,3,1,-3,0
0,1,0,4,50,225,9,12,4,1,1,12,3,-1,1
0,0,0,1,10,41,1,4,0,0,0,5,-2,-2,1
0,0,0,0,16,73,1,4,1,1,0,24,-1,0,0
0,0,0,0,16,62,2,3,1,1,0,8,2,2,0
0,1,0,1,19,100,2,7,1,0,0,15,-1,-1,1
0,0,0,0,6,21,0,2,0,0,0,4,0,0,1
0,0,0,0,10,38,1,3,0,1,0,8,3,-1,1
0,0,0,1,4,16,1,1,0,0,0,4,-4,-1,1
0,4,0,4,35,168,3,10,3,0,0,77,-9,-3,1
0,0,0,0,13,57,1,3,1,1,0,7,-1,0,0
0,0,1,1,13,54,2,1,2,1,0,6,0,0,0
0,0,0,6,27,112,1,9,1,1,0,22,-4,-1,0
1,0,0,3,49,195,4,8,3,0,0,50,-3,-3,1
0,0,2,12,62,232,6,15,1,4,0,7,-4,0,0
0,0,0,0,11,49,1,2,1,3,0,9,-3,-1,1
0,0,0,1,8,24,0,1,2,0,0,5,-4,-2,1
0,3,0,3,37,161,3,9,3,0,6,134,6,4,0
0,0,0,2,52,228,7,6,3,6,0,17,-2,-3,0
0,0,0,5,56,214,9,4,4,4,0,14,-7,-2,0
0,0,0,1,5,19,1,0,0,0,0,6,0,0,0
0,0,0,0,8,43,1,2,1,1,0,5,-1,-1,0
0,0,0,0,12,35,2,2,0,2,0,7,0,0,0
0,0,0,1,10,36,1,1,1,0,0,5,2,1,1
0,1,0,3,15,47,2,0,0,2,0,8,2,0,0
0,0,0,0,9,29,0,3,0,0,3,9,0,0,0
1,4,0,8,35,131,5,9,0,1,0,12,0,-1,0
0,0,0,0,19,81,2,5,1,1,1,5,0,-1,1
0,1,0,3,17,68,1,3,2,1,0,13,0,-1,0
0,0,0,2,10,31,0,0,1,0,3,10,0,0,0
0,0,0,2,37,153,5,3,3,2,0,9,13,5,0
0,0,0,2,34,138,7,2,2,2,0,8,1,-1,0
0,1,1,3,44,147,6,8,1,6,0,8,-8,-1,1
0,0,0,0,4,13,0,0,0,0,0,5,1,0,0
0,0,0,3,23,76,2,4,0,2,0,15,-1,0,0
0,0,0,5,63,243,9,13,5,3,0,25,-5,-1,0
0,0,0,9,64,238,6,13,4,3,0,13,11,4,0
0,0,0,0,30,101,5,2,0,3,0,12,2,0,0
0,0,0,2,30,130,5,5,3,2,0,6,0,3,0
0,0,1,1,19,77,3,7,0,0,0,12,0,0,1
0,0,0,2,32,130,5,5,2,2,0,6,-1,-1,0
0,0,0,2,43,185,8,7,2,3,0,10,2,0,0
0,0,0,8,76,287,15,10,1,0,0,51,-7,-5,1
0,0,0,2,31,125,1,5,1,0,0,26,-4,-1,0
0,0,0,3,31,129,1,7,3,1,0,9,1,-2,1
0,0,0,1,16,57,2,2,1,3,0,10,-3,-1,1
0,0,0,2,35,162,6,6,1,0,0,14,-6,-3,0
0,0,0,3,30,129,4,6,1,0,0,39,-1,1,1
0,0,0,1,5,19,0,2,1,0,0,9,-2,-1,0
0,0,0,3,13,57,0,7,0,0,0,28,0,0,0
0,1,0,1,6,33,1,1,0,0,0,9,-2,-1,1
0,0,0,2,24,109,4,4,2,2,0,13,0,-1,0
0,2,0,4,27,99,4,2,1,2,0,9,-7,-2,0
0,0,0,3,34,121,6,8,1,1,0,7,0,1,1
0,0,0,1,7,27,1,1,1,0,0,13,3,1,1
0,0,0,2,17,77,3,4,1,0,0,16,0,0,0
0,3,0,3,29,101,4,4,3,4,0,16,6,2,0
0,1,0,2,28,107,2,5,2,0,2,16,5,2,0
0,0,0,5,37,136,3,7,2,2,0,16,2,0,0
0,0,0,2,27,127,2,3,0,0,0,25,-1,0,0
0,0,0,1,7,24,0,0,1,0,0,5,0,-1,1
0,0,0,5,59,226,5,14,3,2,0,17,-8,-1,0
0,0,0,4,58,234,8,9,4,0,0,13,3,1,0
0,0,0,7,55,216,10,9,0,3,0,5,4,-1,0
0,0,0,0,6,25,0,2,1,0,0,9,3,1,0
0,2,0,9,68,246,7,10,5,3,0,30,2,-3,1
0,0,0,1,5,16,0,0,0,1,0,5,0,0,0
0,0,0,3,59,232,4,10,8,4,1,16,-8,-5,0
0,0,0,1,7,33,0,0,0,1,0,7,0,0,0
0,0,0,1,8,28,0,1,1,1,9,5,4,2,0
0,0,0,1,11,42,0,1,2,1,0,4,3,2,0
0,0,0,1,19,97,2,4,1,2,0,17,1,-2,0
0,0,0,2,45,166,5,7,2,2,0,18,-5,0,1
0,0,0,1,19,80,3,6,1,2,0,10,-1,0,0
0,0,0,2,31,154,4,6,0,2,0,12,0,1,0
0,0,0,2,21,77,3,5,1,1,0,12,2,1,0
0,0,0,3,35,143,4,6,0,2,0,22,-4,1,1
0,1,0,1,8,27,1,1,0,0,0,5,0,0,0
0,0,0,1,8,18,0,0,1,0,1,5,0,0,0
0,0,0,1,35,173,4,12,1,2,0,35,1,0,0
0,0,0,4,39,169,4,8,0,2,0,26,-3,-1,0
0,0,0,0,7,30,0,2,0,0,0,9,0,0,0
0,0,0,7,57,234,6,14,0,2,0,25,-3,-4,0
0,0,0,0,17,67,3,2,0,0,4,5,-2,-1,1
0,0,0,0,13,48,1,3,2,0,0,5,1,1,0
0,0,0,3,43,154,7,6,2,3,4,0,-1,0,0
0,0,0,0,5,27,0,4,0,0,0,9,0,-1,0
0,0,1,3,27,115,4,4,1,0,0,8,-3,0,0
0,0,0,0,23,84,5,4,0,1,0,6,-6,-1,1
0,0,1,1,18,80,3,4,2,0,0,9,-1,-1,0
0,0,0,1,9,30,0,2,2,0,2,25,6,2,0
0,0,0,0,9,46,1,3,0,0,0,4,4,0,0
0,0,0,0,6,28,0,1,2,0,0,7,0,0,0
0,0,1,1,6,26,1,1,2,0,0,5,-5,-2,1
0,0,0,3,53,192,7,6,4,2,3,15,-3,4,0
0,0,0,0,7,30,0,0,1,0,0,10,2,1,0
0,1,0,1,7,20,1,1,0,0,0,9,2,0,0
0,0,0,0,6,22,0,1,0,0,0,13,1,0,0
0,0,0,1,8,35,0,7,0,0,0,24,-5,-1,1
0,0,0,26,48,207,0,21,1,0,0,1,-6,-5,1
0,0,0,4,54,210,8,14,1,3,17,20,6,-1,0
0,0,0,0,38,149,1,9,5,2,0,10,0,-1,0
0,0,0,3,22,87,2,7,0,0,0,14,1,1,0
0,0,0,0,6,26,1,1,1,0,0,8,0,-1,0
0,0,0,0,11,47,1,3,0,0,0,7,-5,-1,1
0,0,2,10,60,221,6,9,3,4,0,17,-2,-1,0
0,0,0,0,10,38,2,1,1,0,0,8,4,0,1
0,0,0,1,10,48,2,2,0,0,0,17,0,0,0
1,0,0,5,43,213,3,10,4,1,0,17,1,-1,1
0,0,2,7,56,230,6,16,4,2,0,33,4,0,1
0,1,0,3,27,105,4,6,0,0,0,31,-1,0,0
0,0,0,0,22,98,3,4,3,1,0,5,-6,-4,1
0,0,0,0,13,47,3,3,0,0,0,4,-6,0,1
0,0,0,0,9,45,0,9,0,0,0,33,0,-1,0
0,1,0,1,6,26,0,2,1,1,0,9,-2,-1,1
0,0,0,1,24,119,2,6,2,2,4,13,-2,-1,0
0,0,0,2,16,67,1,1,1,2,1,6,-4,1,0
0,0,0,2,13,53,2,1,1,1,0,8,5,1,0
0,0,0,2,20,80,3,4,1,2,0,10,-4,-2,0
0,2,0,2,12,37,0,3,1,0,0,10,3,2,0
0,0,2,3,25,104,2,5,1,1,0,11,-2,0,0
0,0,0,0,5,25,0,2,1,0,0,10,2,0,0
0,0,0,1,14,72,1,2,1,0,0,25,0,-2,1
0,0,0,1,8,30,0,1,1,0,0,13,0,1,1
0,0,0,2,30,150,4,4,1,3,1,20,-4,0,0
0,0,0,0,20,63,2,0,1,1,0,5,1,0,0
0,1,0,12,60,240,6,9,6,2,0,38,5,2,0
0,0,2,2,32,141,7,6,2,2,0,8,-2,-1,0
0,0,0,2,47,203,4,11,6,2,0,26,1,-2,1
0,0,0,0,13,59,1,4,1,1,6,17,0,0,0
0,7,0,13,65,252,4,10,5,7,0,33,0,0,1
1,0,0,1,27,135,1,12,0,0,0,19,0,0,1
0,0,0,3,41,197,5,6,1,4,0,19,-6,-5,0
0,0,0,4,51,220,7,8,4,3,0,26,0,0,1
0,1,0,2,26,110,4,6,0,1,0,32,2,1,1
0,0,0,5,29,112,5,2,0,1,8,8,-1,0,0
0,0,0,6,40,182,4,4,6,3,0,7,-5,-1,1
0,0,1,1,9,35,1,2,0,0,0,5,-4,-1,1
0,0,0,1,6,22,1,0,0,1,3,5,0,0,0
0,0,0,1,15,48,0,6,0,0,0,13,-2,-1,0
2,0,1,6,52,204,8,7,4,1,0,13,-9,-3,0
0,2,1,4,35,180,5,6,2,1,0,20,-1,-1,0
0,0,0,0,17,96,2,6,1,0,0,17,0,0,0
0,1,0,1,8,31,1,2,0,0,0,5,-1,0,0
0,4,0,4,25,83,2,2,2,0,0,12,3,1,0
0,0,2,2,9,32,0,1,1,3,0,6,0,-1,1
0,1,0,1,3,11,0,1,0,0,0,5,0,0,0
0,0,0,0,14,66,2,3,0,1,0,65,-2,-1,0
0,0,0,1,8,36,1,1,1,1,0,5,0,1,0
0,0,0,0,44,159,8,4,3,3,0,9,2,-2,1
0,0,0,1,18,60,2,1,1,0,0,5,-4,-1,1
0,0,0,1,12,48,1,0,1,1,0,5,0,0,0
0,0,0,3,23,82,1,7,1,0,0,38,2,1,0
0,0,1,3,52,217,6,8,2,3,0,23,-8,-2,0
0,0,0,0,11,38,3,0,1,1,0,5,-1,0,1
0,0,0,4,26,86,3,2,2,3,4,8,1,0,0
0,0,0,9,55,183,5,10,3,5,0,15,1,2,0
0,0,0,1,7,37,0,0,1,1,0,6,-2,-1,1
0,0,1,5,35,136,3,7,1,1,0,14,-8,-3,1
0,0,1,1,12,58,3,2,0,0,0,5,0,-1,0
0,0,0,4,27,80,2,6,1,2,1,9,0,0,0
0,0,0,1,34,123,4,3,1,4,0,10,1,0,0
0,0,3,3,48,178,6,10,4,1,0,16,-8,-4,0
0,1,0,1,5,14,1,1,0,0,0,5,0,0,0
0,0,0,0,13,72,2,2,0,0,0,16,0,-1,0
0,0,0,3,35,155,5,11,2,2,5,54,10,3,0
0,0,0,2,33,143,3,9,5,0,0,12,-3,-2,0
0,0,1,1,6,25,1,0,0,0,0,11,1,0,0
0,0,0,0,6,36,1,2,0,1,0,9,0,0,0
0,0,0,2,37,157,3,7,3,2,0,8,0,0,0
0,0,0,0,10,40,2,2,0,0,0,12,0,0,1
0,0,0,3,27,124,2,6,1,2,19,14,2,0,0
0,0,0,0,7,23,0,1,0,0,0,9,0,0,0
0,0,0,2,34,135,4,8,1,1,4,5,5,1,0
0,0,0,2,9,43,0,1,1,1,0,7,2,1,0
0,0,0,6,52,192,4,9,3,5,0,14,-1,-4,0
0,0,0,0,4,17,0,0,0,0,0,5,2,1,0
0,0,0,1,25,102,4,2,0,1,1,46,2,1,0
0,0,0,3,8,39,1,1,0,1,0,7,-4,-1,1
0,0,1,1,8,29,2,0,0,0,0,6,0,0,0
0,0,0,4,37,138,6,8,1,1,0,7,-3,-3,1
0,2,0,6,63,241,8,5,3,1,0,24,-8,-3,0
0,0,0,0,10,39,2,5,0,0,0,12,-9,-1,1
0,0,0,3,16,52,2,2,1,1,0,11,0,-1,1
0,0,0,3,12,48,2,3,0,0,0,11,2,2,0
0,0,1,2,18,78,0,5,4,0,0,2,-1,-2,1
0,0,0,3,24,94,3,6,1,2,0,6,-3,0,0
0,0,0,1,22,94,4,3,0,0,0,15,-2,-2,0
0,0,0,1,14,52,2,2,1,0,0,15,2,1,0
0,0,0,4,45,161,4,10,2,0,0,24,-14,-5,1
0,0,0,0,6,32,0,2,2,0,0,10,4,1,0
0,0,0,1,6,36,0,1,1,1,0,5,-7,-3,1
0,0,0,0,22,101,5,3,0,1,0,6,0,0,0
0,0,0,3,46,191,5,9,5,2,0,24,-2,0,1
0,0,1,1,8,38,0,3,0,0,0,11,-1,0,0
0,0,0,1,13,66,1,5,0,1,0,9,-1,0,0
0,0,0,2,39,166,6,9,1,2,0,15,-3,-1,0
0,0,1,4,36,145,4,7,5,3,0,13,-4,-2,1
0,0,0,1,19,66,2,4,0,0,0,10,0,0,0
1,1,0,5,33,135,3,7,3,2,0,17,7,0,1
0,0,0,0,8,41,2,2,1,1,0,9,0,0,1
0,0,0,5,31,114,3,4,2,3,0,11,8,1,0
0,0,1,2,18,72,2,4,0,0,0,11,-1,0,1
0,0,0,4,31,130,3,3,0,0,0,32,2,0,1
0,0,0,1,17,75,2,3,1,0,0,19,0,-1,0
0,1,0,1,3,10,0,0,0,0,0,5,0,0,1
0,0,1,4,31,121,5,4,0,0,0,12,-3,1,1
0,0,0,2,44,175,3,10,5,1,0,7,-3,-4,1
0,0,0,2,32,148,1,9,0,2,0,23,1,0,1
0,0,1,2,33,145,3,8,2,1,0,26,-3,-1,0
0,0,0,1,11,41,2,3,0,0,0,8,-1,1,1
0,0,1,3,16,57,1,0,1,2,0,7,5,2,0
0,0,0,2,14,52,0,3,2,0,0,14,-2,0,1
0,0,0,3,28,127,3,5,3,1,0,11,-2,-1,1
0,0,1,6,58,234,2,10,0,1,0,37,-3,-2,0
0,1,1,2,25,96,6,1,0,1,0,6,4,2,0
0,1,0,1,9,50,2,1,1,0,0,6,-5,-2,1
0,0,1,2,49,219,9,7,2,4,0,24,1,-1,1
0,4,0,4,54,215,9,9,1,2,0,13,4,-1,0
0,0,0,0,10,34,2,1,1,0,0,5,-4,0,0
0,0,0,2,31,123,5,3,2,2,0,9,1,0,1
0,0,0,0,19,88,2,3,1,1,0,19,0,0,0
4,1,0,13,45,174,3,11,3,2,0,7,-11,-3,1
0,0,0,1,17,76,0,9,1,0,0,12,-3,-1,0
0,0,0,3,51,242,3,8,4,6,0,22,2,1,1
0,0,1,1,14,49,2,1,1,1,0,8,-3,-1,0
0,0,0,1,19,85,1,2,2,2,0,12,0,0,0
0,0,0,0,10,29,2,0,0,1,0,7,0,0,0
0,1,0,1,7,20,0,1,0,0,2,8,0,0,0
0,0,0,4,48,203,9,11,2,0,0,16,-3,0,0
1,0,0,8,62,213,7,8,4,3,0,13,4,1,0
0,0,0,0,24,107,3,9,0,0,0,28,1,0,0
0,0,0,0,19,70,4,0,0,4,0,4,-2,-1,1
0,0,0,0,12,47,1,3,1,0,0,9,-4,-2,0
0,0,0,3,25,106,1,5,3,1,0,11,4,0,0
0,0,1,6,55,205,7,7,4,8,3,23,-5,0,1
0,0,1,2,34,140,5,2,1,5,0,12,2,-2,0
0,0,0,4,78,335,6,3,1,0,0,199,-1,-2,1
0,0,0,0,19,83,3,4,1,1,0,14,1,0,0
0,0,0,1,12,47,1,2,1,0,0,6,0,-3,0
0,0,0,2,17,60,1,2,3,1,0,14,0,-1,1
0,0,1,3,35,143,5,12,1,0,0,16,3,1,1
0,0,0,1,21,113,1,4,1,1,0,27,-3,-1,1
0,0,0,1,11,34,2,0,0,0,0,9,2,0,0
0,0,0,1,8,26,0,2,1,0,0,9,0,-1,1
0,0,0,5,26,107,3,4,3,2,0,7,0,0,0
0,0,0,2,12,50,1,1,1,1,0,7,-2,-1,1
0,0,0,1,32,132,3,6,0,0,0,33,0,1,0
0,0,0,1,5,18,0,2,0,0,0,17,-1,0,1
0,0,0,1,11,55,1,1,2,0,6,6,0,2,0
0,0,0,0,5,25,1,3,1,0,0,24,-5,-1,1
0,0,0,0,6,21,1,0,1,0,0,5,2,1,0
0,0,0,0,6,17,0,1,0,0,0,9,0,0,0
0,0,0,3,30,121,3,7,1,2,0,16,-1,-2,0
0,0,1,2,23,79,4,4,0,0,0,6,-2,0,1
0,0,0,2,35,128,5,5,1,2,0,8,0,-2,0
0,0,0,4,41,146,4,7,2,2,0,8,0,2,0
0,0,0,2,27,84,6,1,1,1,1,6,-3,-1,1
0,0,0,1,6,17,0,0,1,1,0,5,2,1,0
0,2,0,2,32,136,2,5,3,1,2,14,-1,-2,1
0,0,0,4,42,166,4,9,1,5,0,20,-2,1,0
0,0,0,2,20,98,2,3,0,2,0,6,2,1,1
0,0,1,8,49,168,6,9,2,1,0,23,-7,0,0
